Local time,Ask,Bid,AskVolume,BidVolume
04.09.2023 10:24:29.944 GMT+0300,4521.631,4521.126,0.0027,0.0027
04.09.2023 10:24:41.679 GMT+0300,4521.881,4521.3640000000005,0.0027,0.0027
04.09.2023 10:24:42.069 GMT+0300,4521.751,4521.252,0.0027,0.0027
04.09.2023 10:24:42.576 GMT+0300,4521.646,4521.1140000000005,0.0027,0.0027
04.09.2023 10:24:43.620 GMT+0300,4521.878,4521.373,0.0027,0.0027
04.09.2023 10:24:43.733 GMT+0300,4521.703,4521.243,0.0027,0.0027
04.09.2023 10:24:44.280 GMT+0300,4521.899,4521.376,0.0027,0.0027
04.09.2023 10:24:44.774 GMT+0300,4521.634,4521.123,0.0027,0.0027
04.09.2023 10:24:45.270 GMT+0300,4521.769,4521.24,0.0027,0.0027
04.09.2023 10:24:45.425 GMT+0300,4521.878,4521.3640000000005,0.0027,0.0027
04.09.2023 10:24:46.591 GMT+0300,4522.128,4521.623,0.0027,0.0027
04.09.2023 10:24:50.678 GMT+0300,4522.333,4521.867,0.0027,0.0027
04.09.2023 10:24:57.479 GMT+0300,4522.628,4522.126,0.0027,0.0027
04.09.2023 10:24:59.847 GMT+0300,4522.519,4521.987,0.0027,0.0027
04.09.2023 10:24:59.981 GMT+0300,4522.396,4521.8640000000005,0.0027,0.0027
04.09.2023 10:25:00.121 GMT+0300,4522.646,4522.129,0.0027,0.0027
04.09.2023 10:25:01.293 GMT+0300,4522.39,4521.861,0.0027,0.0027
04.09.2023 10:25:01.886 GMT+0300,4522.5070000000005,4521.987,0.0027,0.0027
04.09.2023 10:25:01.991 GMT+0300,4522.631,4522.111,0.0027,0.0027
04.09.2023 10:25:09.914 GMT+0300,4522.381,4521.8640000000005,0.0027,0.0027
04.09.2023 10:25:10.178 GMT+0300,4522.631,4522.111,0.0027,0.0027
04.09.2023 10:25:10.289 GMT+0300,4522.393,4521.861,0.0027,0.0027
04.09.2023 10:25:12.588 GMT+0300,4522.634,4522.126,0.0027,0.0027
04.09.2023 10:25:13.652 GMT+0300,4522.384,4521.87,0.0027,0.0027
04.09.2023 10:25:21.023 GMT+0300,4522.5070000000005,4521.993,0.0027,0.0027
04.09.2023 10:25:21.180 GMT+0300,4522.381,4521.87,0.0027,0.0027
04.09.2023 10:25:21.906 GMT+0300,4522.631,4522.177000000001,0.0027,0.0027
04.09.2023 10:25:25.903 GMT+0300,4522.453,4521.984,0.0027,0.0027
04.09.2023 10:25:26.008 GMT+0300,4522.381,4521.873,0.0027,0.0027
04.09.2023 10:25:27.556 GMT+0300,4522.64,4522.1140000000005,0.0027,0.0027
04.09.2023 10:25:31.907 GMT+0300,4522.384,4521.873,0.0027,0.0027
04.09.2023 10:25:39.330 GMT+0300,4522.083,4521.62,0.0027,0.0027
04.09.2023 10:25:39.767 GMT+0300,4522.393,4521.867,0.0027,0.0027
04.09.2023 10:25:46.535 GMT+0300,4522.134,4521.629,0.0027,0.0027
04.09.2023 10:25:48.507 GMT+0300,4522.2570000000005,4521.7970000000005,0.0027,0.0027
04.09.2023 10:25:49.306 GMT+0300,4522.393,4521.8820000000005,0.0027,0.0027
04.09.2023 10:25:49.695 GMT+0300,4522.26,4521.731,0.0027,0.0027
04.09.2023 10:25:49.812 GMT+0300,4522.387000000001,4521.927000000001,0.0027,0.0027
04.09.2023 10:26:03.111 GMT+0300,4522.643,4522.12,0.0027,0.0027
04.09.2023 10:26:04.489 GMT+0300,4522.399,4521.873,0.0027,0.0027
04.09.2023 10:26:04.769 GMT+0300,4522.628,4522.117,0.0027,0.0027
04.09.2023 10:26:06.509 GMT+0300,4522.7570000000005,4522.252,0.0027,0.0027
04.09.2023 10:26:06.648 GMT+0300,4522.896,4522.3820000000005,0.0027,0.0027
04.09.2023 10:26:07.542 GMT+0300,4522.646,4522.126,0.0027,0.0027
04.09.2023 10:26:19.750 GMT+0300,4522.76,4522.243,0.0027,0.0027
04.09.2023 10:26:20.125 GMT+0300,4522.64,4522.123,0.0027,0.0027
04.09.2023 10:26:38.937 GMT+0300,4522.399,4521.879,0.0027,0.0027
04.09.2023 10:26:39.579 GMT+0300,4522.64,4522.12,0.0027,0.0027
04.09.2023 10:26:39.888 GMT+0300,4522.378,4521.861,0.0027,0.0027
04.09.2023 10:26:45.421 GMT+0300,4522.646,4522.126,0.0027,0.0027
04.09.2023 10:26:58.675 GMT+0300,4522.333,4521.8820000000005,0.0027,0.0027
04.09.2023 10:27:35.266 GMT+0300,4522.137000000001,4521.62,0.0027,0.0027
04.09.2023 10:27:35.438 GMT+0300,4522.396,4521.8640000000005,0.0027,0.0027
04.09.2023 10:27:36.405 GMT+0300,4522.266,4521.743,0.0027,0.0027
04.09.2023 10:27:36.518 GMT+0300,4522.396,4521.8640000000005,0.0027,0.0027
04.09.2023 10:27:36.944 GMT+0300,4522.26,4521.7970000000005,0.0027,0.0027
04.09.2023 10:27:37.425 GMT+0300,4522.083,4521.623,0.0027,0.0027
04.09.2023 10:27:37.758 GMT+0300,4522.384,4521.861,0.0027,0.0027
04.09.2023 10:27:39.447 GMT+0300,4522.248,4521.74,0.0027,0.0027
04.09.2023 10:27:39.570 GMT+0300,4522.396,4521.879,0.0027,0.0027
04.09.2023 10:27:52.626 GMT+0300,4522.637000000001,4522.12,0.0027,0.0027
04.09.2023 10:27:53.109 GMT+0300,4522.878,4522.379,0.0027,0.0027
04.09.2023 10:27:59.835 GMT+0300,4522.643,4522.1320000000005,0.0027,0.0027
04.09.2023 10:28:00.024 GMT+0300,4522.887000000001,4522.361,0.0027,0.0027
04.09.2023 10:28:00.186 GMT+0300,4523.39,4522.879,0.0027,0.0027
04.09.2023 10:28:02.257 GMT+0300,4523.646,4523.111,0.0027,0.0027
04.09.2023 10:28:22.527 GMT+0300,4523.378,4522.87,0.0027,0.0027
04.09.2023 10:28:26.302 GMT+0300,4523.649,4523.123,0.0027,0.0027
04.09.2023 10:28:43.962 GMT+0300,4523.384,4522.876,0.0027,0.0027
04.09.2023 10:28:45.045 GMT+0300,4523.649,4523.117,0.0027,0.0027
04.09.2023 10:28:49.435 GMT+0300,4523.396,4522.8640000000005,0.0027,0.0027
04.09.2023 10:28:59.242 GMT+0300,4523.134,4522.677000000001,0.0027,0.0027
04.09.2023 10:28:59.412 GMT+0300,4523.384,4522.873,0.0027,0.0027
04.09.2023 10:29:06.907 GMT+0300,4523.643,4523.126,0.0027,0.0027
04.09.2023 10:29:14.125 GMT+0300,4523.893,4523.379,0.0027,0.0027
04.09.2023 10:29:14.275 GMT+0300,4523.646,4523.1320000000005,0.0027,0.0027
04.09.2023 10:29:14.649 GMT+0300,4523.76,4523.234,0.0027,0.0027
04.09.2023 10:29:14.810 GMT+0300,4523.878,4523.376,0.0027,0.0027
04.09.2023 10:29:17.620 GMT+0300,4523.646,4523.123,0.0027,0.0027
04.09.2023 10:29:26.150 GMT+0300,4523.396,4522.876,0.0027,0.0027
04.09.2023 10:29:47.598 GMT+0300,4523.637000000001,4523.123,0.0027,0.0027
04.09.2023 10:29:48.005 GMT+0300,4523.378,4522.8820000000005,0.0027,0.0027
04.09.2023 10:29:49.861 GMT+0300,4523.628,4523.1320000000005,0.0027,0.0027
04.09.2023 10:30:00.727 GMT+0300,4523.893,4523.37,0.0027,0.0027
04.09.2023 10:30:01.213 GMT+0300,4523.634,4523.117,0.0027,0.0027
04.09.2023 10:30:01.318 GMT+0300,4523.899,4523.367,0.0027,0.0027
04.09.2023 10:30:03.850 GMT+0300,4524.143,4523.611,0.0027,0.0027
04.09.2023 10:30:04.767 GMT+0300,4523.893,4523.37,0.0027,0.0027
04.09.2023 10:30:07.690 GMT+0300,4524.143,4523.6140000000005,0.0027,0.0027
04.09.2023 10:30:07.875 GMT+0300,4523.998,4523.49,0.0027,0.0027
04.09.2023 10:30:08.417 GMT+0300,4524.083,4523.623,0.0027,0.0027
04.09.2023 10:30:09.380 GMT+0300,4523.833,4523.376,0.0027,0.0027
04.09.2023 10:30:10.123 GMT+0300,4524.019,4523.481,0.0027,0.0027
04.09.2023 10:30:10.403 GMT+0300,4523.887000000001,4523.3640000000005,0.0027,0.0027
04.09.2023 10:30:17.857 GMT+0300,4523.64,4523.1320000000005,0.0027,0.0027
04.09.2023 10:30:17.975 GMT+0300,4523.896,4523.379,0.0027,0.0027
04.09.2023 10:30:23.903 GMT+0300,4524.134,4523.6140000000005,0.0027,0.0027
04.09.2023 10:30:33.301 GMT+0300,4523.884,4523.373,0.0027,0.0027
04.09.2023 10:30:33.489 GMT+0300,4524.137000000001,4523.6320000000005,0.0027,0.0027
04.09.2023 10:30:33.852 GMT+0300,4523.884,4523.3820000000005,0.0027,0.0027
04.09.2023 10:30:34.626 GMT+0300,4523.64,4523.177000000001,0.0027,0.0027
04.09.2023 10:30:40.855 GMT+0300,4523.89,4523.367,0.0027,0.0027
04.09.2023 10:30:42.528 GMT+0300,4523.637000000001,4523.1320000000005,0.0027,0.0027
04.09.2023 10:30:44.585 GMT+0300,4523.748,4523.246,0.0027,0.0027
04.09.2023 10:30:44.755 GMT+0300,4523.583,4523.177000000001,0.0027,0.0027
04.09.2023 10:30:55.371 GMT+0300,4523.498,4522.999000000001,0.0027,0.0027
04.09.2023 10:30:55.503 GMT+0300,4523.583,4523.129,0.0027,0.0027
04.09.2023 10:30:55.717 GMT+0300,4523.381,4522.873,0.0027,0.0027
04.09.2023 10:30:59.510 GMT+0300,4523.637000000001,4523.129,0.0027,0.0027
04.09.2023 10:31:00.320 GMT+0300,4523.384,4522.867,0.0027,0.0027
04.09.2023 10:31:01.870 GMT+0300,4523.649,4523.129,0.0027,0.0027
04.09.2023 10:31:06.466 GMT+0300,4523.899,4523.373,0.0027,0.0027
04.09.2023 10:31:06.603 GMT+0300,4523.646,4523.129,0.0027,0.0027
04.09.2023 10:31:14.931 GMT+0300,4523.893,4523.427000000001,0.0027,0.0027
04.09.2023 10:31:15.427 GMT+0300,4523.634,4523.12,0.0027,0.0027
04.09.2023 10:31:15.839 GMT+0300,4523.703,4523.252,0.0027,0.0027
04.09.2023 10:31:15.954 GMT+0300,4523.881,4523.376,0.0027,0.0027
04.09.2023 10:31:16.414 GMT+0300,4523.64,4523.1320000000005,0.0027,0.0027
04.09.2023 10:31:17.428 GMT+0300,4523.748,4523.237,0.0027,0.0027
04.09.2023 10:31:17.930 GMT+0300,4523.646,4523.1320000000005,0.0027,0.0027
04.09.2023 10:31:21.778 GMT+0300,4523.748,4523.234,0.0027,0.0027
04.09.2023 10:31:22.122 GMT+0300,4523.64,4523.12,0.0027,0.0027
04.09.2023 10:31:25.981 GMT+0300,4523.378,4522.927000000001,0.0027,0.0027
04.09.2023 10:31:26.767 GMT+0300,4523.128,4522.62,0.0027,0.0027
04.09.2023 10:31:30.693 GMT+0300,4523.393,4522.861,0.0027,0.0027
04.09.2023 10:31:39.316 GMT+0300,4523.643,4523.1140000000005,0.0027,0.0027
04.09.2023 10:31:39.542 GMT+0300,4523.498,4522.981,0.0027,0.0027
04.09.2023 10:31:39.647 GMT+0300,4523.333,4522.861,0.0027,0.0027
04.09.2023 10:31:40.072 GMT+0300,4523.501,4522.99,0.0027,0.0027
04.09.2023 10:31:40.468 GMT+0300,4523.396,4522.873,0.0027,0.0027
04.09.2023 10:31:41.584 GMT+0300,4523.637000000001,4523.1320000000005,0.0027,0.0027
04.09.2023 10:31:53.139 GMT+0300,4523.896,4523.427000000001,0.0027,0.0027
04.09.2023 10:32:01.085 GMT+0300,4524.131,4523.611,0.0027,0.0027
04.09.2023 10:32:01.755 GMT+0300,4524.399,4523.8640000000005,0.0027,0.0027
04.09.2023 10:32:02.325 GMT+0300,4524.131,4523.617,0.0027,0.0027
04.09.2023 10:32:03.041 GMT+0300,4523.998,4523.5470000000005,0.0027,0.0027
04.09.2023 10:32:03.169 GMT+0300,4523.884,4523.373,0.0027,0.0027
04.09.2023 10:32:03.372 GMT+0300,4524.016,4523.496,0.0027,0.0027
04.09.2023 10:32:03.650 GMT+0300,4523.89,4523.361,0.0027,0.0027
04.09.2023 10:32:03.901 GMT+0300,4524.146,4523.611,0.0027,0.0027
04.09.2023 10:32:04.032 GMT+0300,4524.399,4523.8640000000005,0.0027,0.0027
04.09.2023 10:32:14.190 GMT+0300,4524.628,4524.12,0.0027,0.0027
04.09.2023 10:32:14.973 GMT+0300,4524.51,4523.993,0.0027,0.0027
04.09.2023 10:32:15.255 GMT+0300,4524.381,4523.879,0.0027,0.0027
04.09.2023 10:32:20.311 GMT+0300,4524.131,4523.677000000001,0.0027,0.0027
04.09.2023 10:32:20.867 GMT+0300,4524.2570000000005,4523.731,0.0027,0.0027
04.09.2023 10:32:21.439 GMT+0300,4524.399,4523.867,0.0027,0.0027
04.09.2023 10:32:31.209 GMT+0300,4524.248,4523.746,0.0027,0.0027
04.09.2023 10:32:31.586 GMT+0300,4524.396,4523.87,0.0027,0.0027
04.09.2023 10:32:40.228 GMT+0300,4524.137000000001,4523.623,0.0027,0.0027
04.09.2023 10:32:44.190 GMT+0300,4524.2570000000005,4523.752,0.0027,0.0027
04.09.2023 10:32:44.541 GMT+0300,4524.137000000001,4523.626,0.0027,0.0027
04.09.2023 10:32:50.749 GMT+0300,4524.248,4523.737,0.0027,0.0027
04.09.2023 10:32:51.676 GMT+0300,4524.137000000001,4523.626,0.0027,0.0027
04.09.2023 10:32:52.019 GMT+0300,4524.248,4523.731,0.0027,0.0027
04.09.2023 10:32:52.593 GMT+0300,4524.083,4523.611,0.0027,0.0027
04.09.2023 10:32:57.735 GMT+0300,4523.896,4523.361,0.0027,0.0027
04.09.2023 10:33:21.815 GMT+0300,4523.76,4523.231,0.0027,0.0027
04.09.2023 10:33:21.968 GMT+0300,4523.646,4523.12,0.0027,0.0027
04.09.2023 10:33:22.391 GMT+0300,4523.878,4523.373,0.0027,0.0027
04.09.2023 10:33:33.324 GMT+0300,4524.143,4523.677000000001,0.0027,0.0027
04.09.2023 10:33:34.551 GMT+0300,4524.393,4523.8640000000005,0.0027,0.0027
04.09.2023 10:33:34.979 GMT+0300,4524.146,4523.623,0.0027,0.0027
04.09.2023 10:33:47.654 GMT+0300,4524.333,4523.87,0.0027,0.0027
04.09.2023 10:33:47.896 GMT+0300,4524.128,4523.611,0.0027,0.0027
04.09.2023 10:33:51.463 GMT+0300,4523.884,4523.361,0.0027,0.0027
04.09.2023 10:33:54.648 GMT+0300,4523.751,4523.231,0.0027,0.0027
04.09.2023 10:33:55.524 GMT+0300,4523.878,4523.37,0.0027,0.0027
04.09.2023 10:33:56.765 GMT+0300,4523.631,4523.111,0.0027,0.0027
04.09.2023 10:33:59.024 GMT+0300,4523.893,4523.379,0.0027,0.0027
04.09.2023 10:34:00.393 GMT+0300,4523.583,4523.126,0.0027,0.0027
04.09.2023 10:34:01.378 GMT+0300,4523.893,4523.3640000000005,0.0027,0.0027
04.09.2023 10:34:08.935 GMT+0300,4523.631,4523.126,0.0027,0.0027
04.09.2023 10:34:09.211 GMT+0300,4523.89,4523.361,0.0027,0.0027
04.09.2023 10:34:14.487 GMT+0300,4524.134,4523.677000000001,0.0027,0.0027
04.09.2023 10:34:17.688 GMT+0300,4523.899,4523.361,0.0027,0.0027
04.09.2023 10:34:21.718 GMT+0300,4523.643,4523.129,0.0027,0.0027
04.09.2023 10:34:21.999 GMT+0300,4523.884,4523.361,0.0027,0.0027
04.09.2023 10:34:22.135 GMT+0300,4523.637000000001,4523.123,0.0027,0.0027
04.09.2023 10:34:22.479 GMT+0300,4523.833,4523.376,0.0027,0.0027
04.09.2023 10:34:25.429 GMT+0300,4523.628,4523.12,0.0027,0.0027
04.09.2023 10:34:25.743 GMT+0300,4523.833,4523.367,0.0027,0.0027
04.09.2023 10:34:27.205 GMT+0300,4523.628,4523.177000000001,0.0027,0.0027
04.09.2023 10:34:35.696 GMT+0300,4523.89,4523.3820000000005,0.0027,0.0027
04.09.2023 10:34:42.403 GMT+0300,4523.649,4523.117,0.0027,0.0027
04.09.2023 10:34:44.757 GMT+0300,4523.7570000000005,4523.246,0.0027,0.0027
04.09.2023 10:34:45.537 GMT+0300,4523.649,4523.129,0.0027,0.0027
04.09.2023 10:34:55.247 GMT+0300,4523.51,4522.984,0.0027,0.0027
04.09.2023 10:34:55.504 GMT+0300,4523.628,4523.117,0.0027,0.0027
04.09.2023 10:35:00.734 GMT+0300,4523.89,4523.37,0.0027,0.0027
04.09.2023 10:35:07.125 GMT+0300,4523.583,4523.1320000000005,0.0027,0.0027
04.09.2023 10:35:12.350 GMT+0300,4523.896,4523.427000000001,0.0027,0.0027
04.09.2023 10:35:13.925 GMT+0300,4523.628,4523.12,0.0027,0.0027
04.09.2023 10:35:15.197 GMT+0300,4523.833,4523.376,0.0027,0.0027
04.09.2023 10:35:16.120 GMT+0300,4523.631,4523.111,0.0027,0.0027
04.09.2023 10:35:18.947 GMT+0300,4523.89,4523.3820000000005,0.0027,0.0027
04.09.2023 10:35:19.234 GMT+0300,4523.748,4523.249000000001,0.0027,0.0027
04.09.2023 10:35:19.606 GMT+0300,4523.643,4523.126,0.0027,0.0027
04.09.2023 10:35:19.833 GMT+0300,4523.896,4523.3820000000005,0.0027,0.0027
04.09.2023 10:35:20.164 GMT+0300,4523.646,4523.129,0.0027,0.0027
04.09.2023 10:35:20.362 GMT+0300,4523.881,4523.367,0.0027,0.0027
04.09.2023 10:35:20.493 GMT+0300,4523.7570000000005,4523.237,0.0027,0.0027
04.09.2023 10:35:21.161 GMT+0300,4523.833,4523.376,0.0027,0.0027
04.09.2023 10:35:36.706 GMT+0300,4524.137000000001,4523.62,0.0027,0.0027
04.09.2023 10:35:38.322 GMT+0300,4523.881,4523.427000000001,0.0027,0.0027
04.09.2023 10:35:58.668 GMT+0300,4524.083,4523.623,0.0027,0.0027
04.09.2023 10:35:59.651 GMT+0300,4523.878,4523.3640000000005,0.0027,0.0027
04.09.2023 10:36:06.498 GMT+0300,4524.14,4523.629,0.0027,0.0027
04.09.2023 10:36:07.605 GMT+0300,4524.333,4523.876,0.0027,0.0027
04.09.2023 10:36:20.341 GMT+0300,4524.149,4523.617,0.0027,0.0027
04.09.2023 10:36:20.448 GMT+0300,4524.387000000001,4523.873,0.0027,0.0027
04.09.2023 10:36:22.165 GMT+0300,4524.128,4523.6140000000005,0.0027,0.0027
04.09.2023 10:36:31.848 GMT+0300,4524.333,4523.867,0.0027,0.0027
04.09.2023 10:36:42.531 GMT+0300,4524.628,4524.1140000000005,0.0027,0.0027
04.09.2023 10:37:11.134 GMT+0300,4524.887000000001,4524.379,0.0027,0.0027
04.09.2023 10:37:11.423 GMT+0300,4524.64,4524.1140000000005,0.0027,0.0027
04.09.2023 10:37:21.284 GMT+0300,4524.128,4523.611,0.0027,0.0027
04.09.2023 10:37:21.852 GMT+0300,4524.251,4523.749000000001,0.0027,0.0027
04.09.2023 10:37:22.113 GMT+0300,4524.146,4523.626,0.0027,0.0027
04.09.2023 10:37:24.091 GMT+0300,4524.384,4523.87,0.0027,0.0027
04.09.2023 10:37:24.215 GMT+0300,4524.14,4523.6320000000005,0.0027,0.0027
04.09.2023 10:37:31.483 GMT+0300,4524.378,4523.876,0.0027,0.0027
04.09.2023 10:37:33.595 GMT+0300,4524.083,4523.611,0.0027,0.0027
04.09.2023 10:37:50.795 GMT+0300,4524.263,4523.743,0.0027,0.0027
04.09.2023 10:37:51.046 GMT+0300,4524.384,4523.867,0.0027,0.0027
04.09.2023 10:37:53.931 GMT+0300,4524.643,4524.1140000000005,0.0027,0.0027
04.09.2023 10:37:54.038 GMT+0300,4524.381,4523.873,0.0027,0.0027
04.09.2023 10:37:54.257 GMT+0300,4524.643,4524.129,0.0027,0.0027
04.09.2023 10:37:54.495 GMT+0300,4524.387000000001,4523.861,0.0027,0.0027
04.09.2023 10:37:55.816 GMT+0300,4524.516,4523.99,0.0027,0.0027
04.09.2023 10:37:56.878 GMT+0300,4524.393,4523.8640000000005,0.0027,0.0027
04.09.2023 10:37:57.744 GMT+0300,4524.649,4524.126,0.0027,0.0027
04.09.2023 10:37:58.393 GMT+0300,4524.378,4523.873,0.0027,0.0027
04.09.2023 10:37:58.501 GMT+0300,4524.649,4524.123,0.0027,0.0027
04.09.2023 10:38:11.636 GMT+0300,4524.896,4524.367,0.0027,0.0027
04.09.2023 10:38:12.607 GMT+0300,4524.637000000001,4524.123,0.0027,0.0027
04.09.2023 10:38:14.597 GMT+0300,4524.393,4523.8640000000005,0.0027,0.0027
04.09.2023 10:38:14.707 GMT+0300,4524.649,4524.111,0.0027,0.0027
04.09.2023 10:38:14.830 GMT+0300,4524.396,4523.876,0.0027,0.0027
04.09.2023 10:38:42.246 GMT+0300,4524.143,4523.617,0.0027,0.0027
04.09.2023 10:38:43.207 GMT+0300,4524.203,4523.7970000000005,0.0027,0.0027
04.09.2023 10:38:44.262 GMT+0300,4524.134,4523.62,0.0027,0.0027
04.09.2023 10:38:52.360 GMT+0300,4524.333,4523.861,0.0027,0.0027
04.09.2023 10:38:52.983 GMT+0300,4524.203,4523.743,0.0027,0.0027
04.09.2023 10:38:53.159 GMT+0300,4524.131,4523.611,0.0027,0.0027
04.09.2023 10:39:14.431 GMT+0300,4523.884,4523.427000000001,0.0027,0.0027
04.09.2023 10:39:29.252 GMT+0300,4524.134,4523.62,0.0027,0.0027
04.09.2023 10:39:34.968 GMT+0300,4524.333,4523.87,0.0027,0.0027
04.09.2023 10:39:37.522 GMT+0300,4524.637000000001,4524.12,0.0027,0.0027
04.09.2023 10:39:38.047 GMT+0300,4524.39,4523.927000000001,0.0027,0.0027
04.09.2023 10:39:38.466 GMT+0300,4524.583,4524.1140000000005,0.0027,0.0027
04.09.2023 10:39:38.568 GMT+0300,4524.393,4523.867,0.0027,0.0027
04.09.2023 10:39:39.816 GMT+0300,4524.498,4523.993,0.0027,0.0027
04.09.2023 10:39:40.673 GMT+0300,4524.381,4523.861,0.0027,0.0027
04.09.2023 10:39:42.748 GMT+0300,4524.51,4524.0470000000005,0.0027,0.0027
04.09.2023 10:39:42.985 GMT+0300,4524.387000000001,4523.927000000001,0.0027,0.0027
04.09.2023 10:39:45.050 GMT+0300,4524.5070000000005,4523.993,0.0027,0.0027
04.09.2023 10:39:45.446 GMT+0300,4524.333,4523.876,0.0027,0.0027
04.09.2023 10:39:46.533 GMT+0300,4524.51,4524.0470000000005,0.0027,0.0027
04.09.2023 10:39:46.858 GMT+0300,4524.64,4524.12,0.0027,0.0027
04.09.2023 10:39:47.361 GMT+0300,4524.498,4523.981,0.0027,0.0027
04.09.2023 10:39:48.974 GMT+0300,4524.628,4524.111,0.0027,0.0027
04.09.2023 10:39:50.773 GMT+0300,4524.513,4524.0470000000005,0.0027,0.0027
04.09.2023 10:39:52.452 GMT+0300,4524.637000000001,4524.111,0.0027,0.0027
04.09.2023 10:39:52.559 GMT+0300,4524.498,4523.993,0.0027,0.0027
04.09.2023 10:39:53.015 GMT+0300,4524.649,4524.123,0.0027,0.0027
04.09.2023 10:39:56.188 GMT+0300,4524.396,4523.867,0.0027,0.0027
04.09.2023 10:39:56.299 GMT+0300,4524.631,4524.117,0.0027,0.0027
04.09.2023 10:40:03.496 GMT+0300,4524.384,4523.879,0.0027,0.0027
04.09.2023 10:40:07.083 GMT+0300,4524.149,4523.629,0.0027,0.0027
04.09.2023 10:40:08.416 GMT+0300,4524.378,4523.867,0.0027,0.0027
04.09.2023 10:40:08.758 GMT+0300,4524.26,4523.734,0.0027,0.0027
04.09.2023 10:40:08.861 GMT+0300,4524.137000000001,4523.62,0.0027,0.0027
04.09.2023 10:40:09.172 GMT+0300,4524.203,4523.74,0.0027,0.0027
04.09.2023 10:40:09.305 GMT+0300,4524.396,4523.873,0.0027,0.0027
04.09.2023 10:40:09.539 GMT+0300,4524.266,4523.749000000001,0.0027,0.0027
04.09.2023 10:40:09.764 GMT+0300,4524.39,4523.87,0.0027,0.0027
04.09.2023 10:40:10.989 GMT+0300,4524.513,4523.996,0.0027,0.0027
04.09.2023 10:40:11.176 GMT+0300,4524.378,4523.867,0.0027,0.0027
04.09.2023 10:40:11.383 GMT+0300,4524.498,4523.984,0.0027,0.0027
04.09.2023 10:40:11.517 GMT+0300,4524.646,4524.12,0.0027,0.0027
04.09.2023 10:40:12.561 GMT+0300,4524.378,4523.927000000001,0.0027,0.0027
04.09.2023 10:40:13.026 GMT+0300,4524.513,4524.002,0.0027,0.0027
04.09.2023 10:40:13.133 GMT+0300,4524.333,4523.876,0.0027,0.0027
04.09.2023 10:40:26.579 GMT+0300,4524.248,4523.737,0.0027,0.0027
04.09.2023 10:40:27.803 GMT+0300,4524.384,4523.861,0.0027,0.0027
04.09.2023 10:40:28.238 GMT+0300,4524.628,4524.126,0.0027,0.0027
04.09.2023 10:40:29.004 GMT+0300,4524.378,4523.879,0.0027,0.0027
04.09.2023 10:40:29.469 GMT+0300,4524.637000000001,4524.1140000000005,0.0027,0.0027
04.09.2023 10:40:37.119 GMT+0300,4524.387000000001,4523.8640000000005,0.0027,0.0027
04.09.2023 10:40:43.165 GMT+0300,4524.5070000000005,4523.987,0.0027,0.0027
04.09.2023 10:40:43.424 GMT+0300,4524.396,4523.879,0.0027,0.0027
04.09.2023 10:40:44.257 GMT+0300,4524.628,4524.177000000001,0.0027,0.0027
04.09.2023 10:40:45.167 GMT+0300,4524.381,4523.8640000000005,0.0027,0.0027
04.09.2023 10:40:45.278 GMT+0300,4524.646,4524.12,0.0027,0.0027
04.09.2023 10:40:46.185 GMT+0300,4524.399,4523.8640000000005,0.0027,0.0027
04.09.2023 10:40:46.486 GMT+0300,4524.64,4524.117,0.0027,0.0027
04.09.2023 10:40:46.636 GMT+0300,4524.453,4523.996,0.0027,0.0027
04.09.2023 10:40:46.858 GMT+0300,4524.646,4524.12,0.0027,0.0027
04.09.2023 10:40:54.287 GMT+0300,4524.884,4524.361,0.0027,0.0027
04.09.2023 10:40:55.539 GMT+0300,4525.134,4524.623,0.0027,0.0027
04.09.2023 10:40:56.840 GMT+0300,4524.998,4524.481,0.0027,0.0027
04.09.2023 10:40:56.958 GMT+0300,4524.881,4524.3820000000005,0.0027,0.0027
04.09.2023 10:40:59.124 GMT+0300,4524.643,4524.123,0.0027,0.0027
04.09.2023 10:40:59.803 GMT+0300,4524.899,4524.3820000000005,0.0027,0.0027
04.09.2023 10:41:01.482 GMT+0300,4524.754,4524.243,0.0027,0.0027
04.09.2023 10:41:02.080 GMT+0300,4524.896,4524.361,0.0027,0.0027
04.09.2023 10:41:08.152 GMT+0300,4525.128,4524.6320000000005,0.0027,0.0027
04.09.2023 10:41:14.502 GMT+0300,4525.016,4524.484,0.0027,0.0027
04.09.2023 10:41:14.858 GMT+0300,4524.878,4524.361,0.0027,0.0027
04.09.2023 10:41:15.220 GMT+0300,4525.146,4524.6320000000005,0.0027,0.0027
04.09.2023 10:41:15.960 GMT+0300,4524.89,4524.367,0.0027,0.0027
04.09.2023 10:41:23.875 GMT+0300,4524.628,4524.177000000001,0.0027,0.0027
04.09.2023 10:41:31.138 GMT+0300,4524.333,4523.87,0.0027,0.0027
04.09.2023 10:41:31.722 GMT+0300,4524.51,4523.99,0.0027,0.0027
04.09.2023 10:41:32.279 GMT+0300,4524.387000000001,4523.876,0.0027,0.0027
04.09.2023 10:41:33.358 GMT+0300,4524.504,4523.999000000001,0.0027,0.0027
04.09.2023 10:41:33.549 GMT+0300,4524.649,4524.177000000001,0.0027,0.0027
04.09.2023 10:41:41.425 GMT+0300,4524.766,4524.252,0.0027,0.0027
04.09.2023 10:41:42.083 GMT+0300,4524.89,4524.3820000000005,0.0027,0.0027
04.09.2023 10:41:43.316 GMT+0300,4524.64,4524.1140000000005,0.0027,0.0027
04.09.2023 10:41:43.450 GMT+0300,4524.899,4524.3820000000005,0.0027,0.0027
